REGION,SCENARIO,year,urb_land_2015,ULC_2015,urban_pop_2015,urban_share,urban_pop,urban_pop_incrs,GDPC_2015,GDPC,GDPC_incrs,ULC_incrs,ULC,urban_land
ITA,SSP5,2070,9539,230.44503891861342,41.393817999999996,90.34837581919209,67.7685097344596,26.374691734459603,27449.60668633235,81983.92171501706,54534.31502868471,204.59093626161354,435.03597518022696,29481.739718841334
ITA,SSP5,2080,9539,230.44503891861342,41.393817999999996,91.93392362204156,69.38069347908232,27.98687547908233,27449.60668633235,101090.11766576562,73640.51097943327,276.26974099044185,506.71477990905527,35156.222826190824
ITA,SSP5,2090,9539,230.44503891861342,41.393817999999996,93.23286962886918,70.05983988261374,28.666021882613748,27449.60668633235,123861.37467562711,96411.76798929476,361.6983887886382,592.1434277072517,41485.47373271212
ITA,SSP5,2100,9539,230.44503891861342,41.393817999999996,94.30371574890071,70.11104051067773,28.71722251067773,27449.60668633235,150471.3905253813,123021.78383904896,461.5285242505761,691.9735631691894,48514.98651967305
JAM,SSP1,2020,439,278.77122217367895,1.574768,60.61375423000571,1.6923360181017595,0.11756801810175954,7175.656493967353,7684.45558739255,508.7990934251975,1.908810678893971,280.68003285257294,475.0049291583943
JAM,SSP1,2030,439,278.77122217367895,1.574768,68.0875740129779,1.8771744155378007,0.3024064155378008,7175.656493967353,9910.772578890097,2735.1160849227444,10.261061504196167,289.0322836778751,542.5640081845711
JAM,SSP1,2040,439,278.77122217367895,1.574768,74.34065529471361,1.9744878046275938,0.3997198046275938,7175.656493967353,13948.795180722891,6773.138686755538,25.41010709723208,304.181329270911,600.6023250408243
JAM,SSP1,2050,439,278.77122217367895,1.574768,79.45304220095016,1.9847369941797353,0.4099689941797353,7175.656493967353,19765.41232986389,12589.75583589654,47.231727993949455,326.0029501676284,647.0301154094248
JAM,SSP1,2060,439,278.77122217367895,1.574768,83.57728271086525,1.9222775023499006,0.34750950234990063,7175.656493967353,26868.695652173912,19693.03915820656,73.88040570592773,352.6516278796067,677.8942904400369
JAM,SSP1,2070,439,278.77122217367895,1.574768,86.88064741165515,1.8279688215412244,0.2532008215412245,7175.656493967353,34666.82509505704,27491.168601089685,103.13586812384806,381.907090297527,698.1142537894084
JAM,SSP1,2080,439,278.77122217367895,1.574768,89.5175821571009,1.7223182807026214,0.14755028070262144,7175.656493967353,43179.83367983368,36004.17718586633,135.0732711304961,413.84449330417505,712.7719361858942
JAM,SSP1,2090,439,278.77122217367895,1.574768,91.6199987935366,1.6033499788868903,0.028581978886890402,7175.656493967353,52419.42857142857,45243.77207746122,169.7365353258035,448.5077574994824,719.1149035174017
JAM,SSP1,2100,439,278.77122217367895,1.574768,93.29622459202926,1.4554211036356566,-0.11934689636434337,7175.656493967353,63051.92307692308,55876.26658295572,209.62540171261668,488.39662388629563,710.822753348521
JAM,SSP2,2020,439,278.77122217367895,1.574768,58.703214482595214,1.6648231627264003,0.09005516272640035,7175.656493967353,7667.842031029619,492.1855370622661,1.8464832608427975,280.6177054345217,467.17885587852584
JAM,SSP2,2030,439,278.77122217367895,1.574768,63.78114059265274,1.8368968490683988,0.26212884906839884,7175.656493967353,9090.625,1914.9685060326474,7.18419584723208,285.95541802091105,525.2706063366484
JAM,SSP2,2040,439,278.77122217367895,1.574768,67.62704705141333,1.933457275199907,0.3586892751999071,7175.656493967353,11109.12906610703,3933.472572139678,14.756815701639216,293.52803787531815,567.5239203051877
JAM,SSP2,2050,439,278.77122217367895,1.574768,70.56989850167804,1.9660773722567502,0.3913093722567502,7175.656493967353,14195.979899497488,7020.3234055301355,26.337445288186856,305.1086674618658,599.8672471761838
JAM,SSP2,2060,439,278.77122217367895,1.574768,72.85396536728733,1.9379154787698432,0.3631474787698432,7175.656493967353,18257.894736842107,11082.238242874755,41.57612499196893,320.3473471656479,620.8060826551657
JAM,SSP2,2070,439,278.77122217367895,1.574768,74.65303416173124,1.892454415999887,0.3176864159998871,7175.656493967353,23342.800788954635,16167.144294987284,60.65265853707429,339.4238807107532,642.3442219468839
JAM,SSP2,2080,439,278.77122217367895,1.574768,76.08981828569199,1.8474607879766014,0.27269278797660146,7175.656493967353,29720.34596375618,22544.689469788827,84.57865701485976,363.3498791885387,671.2746541168606
JAM,SSP2,2090,439,278.77122217367895,1.574768,77.25160755012797,1.7976449076914778,0.22287690769147783,7175.656493967353,37359.690588740865,30184.034094773513,113.23842230995231,392.0096444836313,704.6941411719464
JAM,SSP2,2100,439,278.77122217367895,1.574768,78.20134311794142,1.7532741127042468,0.17850611270424688,7175.656493967353,46378.23371989295,39202.5772259256,147.07238872078247,425.84361089446145,746.6205790417595
JAM,SSP3,2020,439,278.77122217367895,1.574768,53.88226196286743,1.576594985033501,0.001826985033501094,7175.656493967353,7626.110731373889,450.4542374065368,1.6899241170543633,280.4611462907333,442.1736367387173
JAM,SSP3,2030,439,278.77122217367895,1.574768,55.64638545786271,1.7662162744325625,0.19144827443256252,7175.656493967353,8419.97479521109,1244.3183012437376,4.668184538946005,283.43940671262493,500.61529295134824
JAM,SSP3,2040,439,278.77122217367895,1.574768,57.30210534278059,1.9345190763722726,0.35975107637227266,7175.656493967353,9126.777251184834,1951.1207572174817,7.319824632777104,286.09104680645606,553.448587626402
JAM,SSP3,2050,439,278.77122217367895,1.574768,58.854077497717306,2.0969707812436678,0.5222027812436678,7175.656493967353,10235.195060342408,3059.538566375056,11.478164885612658,290.2493870592916,608.6444839372184
JAM,SSP3,2060,439,278.77122217367895,1.574768,60.30754060063629,2.247662038185714,0.6728940381857142,7175.656493967353,11577.676415347465,4402.0199213801125,16.51461793704963,295.2858401107286,663.7027732306611
JAM,SSP3,2070,439,278.77122217367895,1.574768,61.6680500801817,2.3976537871174646,0.8228857871174646,7175.656493967353,13287.551440329218,6111.894946361866,22.929385080771173,301.7006072544501,723.3736035592711
JAM,SSP3,2080,439,278.77122217367895,1.574768,62.94127526634288,2.556045188566184,0.9812771885661842,7175.656493967353,15504.063038660428,8328.406544693076,31.244849993070545,310.0160721667495,792.415089640007
JAM,SSP3,2090,439,278.77122217367895,1.574768,64.13284959008433,2.719232822619576,1.144464822619576,7175.656493967353,17973.82075471698,10798.164260749629,40.51039304062831,319.28161521430724,868.201047749738
JAM,SSP3,2100,439,278.77122217367895,1.574768,65.24826387015779,2.9022427769446186,1.3274747769446187,7175.656493967353,20725.944244604318,13550.287750636966,50.83525952528964,329.6064816989686,956.5980307449603
JAM,SSP4,2020,439,278.77122217367895,1.574768,60.61375423000571,1.6971851184401598,0.1224171184401599,7175.656493967353,7656.071428571428,480.4149346040758,1.8023246686606509,280.5735468423396,476.1852483287919
JAM,SSP4,2030,439,278.77122217367895,1.574768,68.0875740129779,1.8880684273798771,0.3133004273798772,7175.656493967353,9209.520375045078,2033.8638810777256,7.630243736251195,286.40146590993015,540.7455653398533
JAM,SSP4,2040,439,278.77122217367895,1.574768,74.34065529471361,1.9856389029218005,0.4108709029218005,7175.656493967353,11564.582553350805,4388.926059383452,16.46549500438296,295.2367171780619,586.2335111996807
JAM,SSP4,2050,439,278.77122217367895,1.574768,79.45304220095016,1.9942713592438488,0.41950335924384885,7175.656493967353,15172.11155378486,7996.455059817507,29.99950080241136,308.7707229760903,615.7726094042335
JAM,SSP4,2060,439,278.77122217367895,1.574768,83.57728271086525,1.925620593658335,0.3508525936583351,7175.656493967353,20002.17013888889,12826.513644921539,48.11994859028764,326.8911707639666,629.4683703081776
JAM,SSP4,2070,439,278.77122217367895,1.574768,86.88064741165515,1.827100015067108,0.252332015067108,7175.656493967353,25864.95482643842,18689.29833247107,70.11477162409847,348.8859937977774,637.449604524622
JAM,SSP4,2080,439,278.77122217367895,1.574768,89.5175821571009,1.7142616983084824,0.13949369830848246,7175.656493967353,33050.65274151436,25874.996247547006,97.07263592229734,375.8438580959763,644.2947304784207
JAM,SSP4,2090,439,278.77122217367895,1.574768,91.6199987935366,1.585025979128183,0.010257979128183159,7175.656493967353,41607.51445086705,34431.857956899694,129.17455831110487,407.9457804847838,646.6046601441053
JAM,SSP4,2100,439,278.77122217367895,1.574768,93.29622459202926,1.4498233301601349,-0.12494466983986507,7175.656493967353,51749.67824967825,44574.02175571089,167.22390001872498,445.9951221924039,646.6141332921674
JAM,SSP5,2020,439,278.77122217367895,1.574768,60.61375423000571,1.6589984532752564,0.08423045327525647,7175.656493967353,7709.1706247716475,533.5141308042948,2.0015316131253926,280.77275378680434,465.8015642541428
JAM,SSP5,2030,439,278.77122217367895,1.574768,68.0875740129779,1.758702036755219,0.18393403675521913,7175.656493967353,10634.920634920634,3459.2641409532816,12.97777535120033,291.74899752487926,513.0995561682985
JAM,SSP5,2040,439,278.77122217367895,1.574768,74.34065529471361,1.758899904272924,0.18413190427292414,7175.656493967353,16335.164835164835,9159.508341197481,34.36281149283647,313.1340336665154,550.7714218406285
JAM,SSP5,2050,439,278.77122217367895,1.574768,79.45304220095016,1.6677193557979442,0.09295135579794422,7175.656493967353,24654.121010004765,17478.464516037413,65.57220747836595,344.3434296520449,574.268202672563
JAM,SSP5,2060,439,278.77122217367895,1.574768,83.57728271086525,1.510241498585335,-0.06452650141466498,7175.656493967353,35469.28610957388,28293.629615606525,106.14638086590944,384.91760303958836,581.318537646383
JAM,SSP5,2070,439,278.77122217367895,1.574768,86.88064741165515,1.3431748089841886,-0.23159319101581133,7175.656493967353,48188.874514877105,41013.21802090975,153.86518872724503,432.636410900924,581.1063285714534
JAM,SSP5,2080,439,278.77122217367895,1.574768,89.5175821571009,1.1941645459757262,-0.38060345402427376,7175.656493967353,63122.93853073463,55947.282036767276,209.8918232891361,488.66304546281503,583.5440838202181
JAM,SSP5,2090,439,278.77122217367895,1.574768,91.6199987935366,1.0646243859808953,-0.5101436140191047,7175.656493967353,81051.63511187608,73875.97861790872,277.1531213829464,555.9243435566253,591.8506129108046
JAM,SSP5,2100,439,278.77122217367895,1.574768,93.29622459202926,0.940425943887655,-0.634342056112345,7175.656493967353,103860.11904761905,96684.4625536517,362.7214297162797,641.4926518899587,603.2763326506092
JOR,SSP1,2020,1123,135.84455028679773,8.266802,85.45668995251704,6.7186049640668895,-1.5481970359331108,5550.9423267677485,6506.868481302467,955.926154534719,3.5862525613524516,139.43080284815017,936.7804841594135
JOR,SSP1,2030,1123,135.84455028679773,8.266802,89.92963200981671,8.489357261726697,0.22255526172669704,5550.9423267677485,10544.49152542373,4993.549198655981,18.733799173677777,154.5783494604755,1312.2708334980148
